benchmark,section,cohort_model_path,cell,model,primitive,budget_tokens,depth,task,condition,run,rerun_priority,rerun_reason,summary_marker_errors,summary_failure_lower_bound,trajectory,error_response_details
terminalbench,main,devstral24b,di__b4k__trc-ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_structured_summarize,4000,0.5,cartpole-rl-training,trc-ss,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/cartpole-rl-training/trc-ss/run_2/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_structured_summarize,4000,0.5,extract-moves-from-video,trc-ss,run_1,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/extract-moves-from-video/trc-ss/run_1/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_structured_summarize,4000,0.5,fibonacci-server,trc-ss,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/fibonacci-server/trc-ss/run_2/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_structured_summarize,4000,0.5,gpt2-codegolf,trc-ss,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/gpt2-codegolf/trc-ss/run_1/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_structured_summarize,4000,0.5,gpt2-codegolf,trc-ss,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/gpt2-codegolf/trc-ss/run_2/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_structured_summarize,4000,0.5,heterogeneous-dates,trc-ss,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/heterogeneous-dates/trc-ss/run_3/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_structured_summarize,4000,0.5,hf-model-inference,trc-ss,run_1,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/hf-model-inference/trc-ss/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907-1731/details/00471.txt
terminalbench,main,devstral24b,di__b4k__trc-ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_structured_summarize,4000,0.5,modernize-fortran-build,trc-ss,run_3,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/modernize-fortran-build/trc-ss/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907-1731/details/00473.txt
terminalbench,main,devstral24b,di__b4k__trc-ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_structured_summarize,4000,0.5,path-tracing-reverse,trc-ss,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/path-tracing-reverse/trc-ss/run_1/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_structured_summarize,4000,0.5,path-tracing-reverse,trc-ss,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/path-tracing-reverse/trc-ss/run_2/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_structured_summarize,4000,0.5,prove-plus-comm,trc-ss,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/prove-plus-comm/trc-ss/run_3/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_structured_summarize,4000,0.5,sanitize-git-repo,trc-ss,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/sanitize-git-repo/trc-ss/run_3/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_structured_summarize,4000,0.5,swe-bench-fsspec,trc-ss,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/swe-bench-fsspec/trc-ss/run_2/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_structured_summarize,4000,0.5,tmux-advanced-workflow,trc-ss,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/tmux-advanced-workflow/trc-ss/run_1/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-ss,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_structured_summarize,4000,0.5,tmux-advanced-workflow,trc-ss,run_3,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-ss/tmux-advanced-workflow/trc-ss/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907-1731/details/00477.txt
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,blind-maze-explorer-5x5,trc-su,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/blind-maze-explorer-5x5/trc-su/run_1/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,blind-maze-explorer-5x5,trc-su,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/blind-maze-explorer-5x5/trc-su/run_2/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,blind-maze-explorer-5x5,trc-su,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/blind-maze-explorer-5x5/trc-su/run_3/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,blind-maze-explorer-algorithm,trc-su,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/blind-maze-explorer-algorithm/trc-su/run_1/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,blind-maze-explorer-algorithm,trc-su,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/blind-maze-explorer-algorithm/trc-su/run_2/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,blind-maze-explorer-algorithm,trc-su,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/blind-maze-explorer-algorithm/trc-su/run_3/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,cartpole-rl-training,trc-su,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/cartpole-rl-training/trc-su/run_1/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,cartpole-rl-training,trc-su,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/cartpole-rl-training/trc-su/run_2/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,cartpole-rl-training,trc-su,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/cartpole-rl-training/trc-su/run_3/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,count-dataset-tokens,trc-su,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/count-dataset-tokens/trc-su/run_1/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,count-dataset-tokens,trc-su,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/count-dataset-tokens/trc-su/run_2/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,count-dataset-tokens,trc-su,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/count-dataset-tokens/trc-su/run_3/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,crack-7z-hash.hard,trc-su,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/crack-7z-hash.hard/trc-su/run_1/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,crack-7z-hash.hard,trc-su,run_2,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/crack-7z-hash.hard/trc-su/run_2/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,crack-7z-hash.hard,trc-su,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/crack-7z-hash.hard/trc-su/run_3/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,csv-to-parquet,trc-su,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/csv-to-parquet/trc-su/run_1/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,csv-to-parquet,trc-su,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/csv-to-parquet/trc-su/run_3/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,download-youtube,trc-su,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/download-youtube/trc-su/run_2/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,download-youtube,trc-su,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/download-youtube/trc-su/run_3/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,eval-mteb.hard,trc-su,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/eval-mteb.hard/trc-su/run_1/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,eval-mteb.hard,trc-su,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/eval-mteb.hard/trc-su/run_3/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,eval-mteb,trc-su,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/eval-mteb/trc-su/run_1/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,eval-mteb,trc-su,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/eval-mteb/trc-su/run_2/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,extract-moves-from-video,trc-su,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/extract-moves-from-video/trc-su/run_1/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,extract-moves-from-video,trc-su,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/extract-moves-from-video/trc-su/run_2/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,extract-moves-from-video,trc-su,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/extract-moves-from-video/trc-su/run_3/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,fibonacci-server,trc-su,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/fibonacci-server/trc-su/run_3/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,git-workflow-hack,trc-su,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/git-workflow-hack/trc-su/run_1/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,git-workflow-hack,trc-su,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/git-workflow-hack/trc-su/run_2/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,git-workflow-hack,trc-su,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/git-workflow-hack/trc-su/run_3/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,gpt2-codegolf,trc-su,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/gpt2-codegolf/trc-su/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907-1731/details/00483.txt
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,gpt2-codegolf,trc-su,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/gpt2-codegolf/trc-su/run_2/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,gpt2-codegolf,trc-su,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/gpt2-codegolf/trc-su/run_3/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,incompatible-python-fasttext,trc-su,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/incompatible-python-fasttext/trc-su/run_2/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,intrusion-detection,trc-su,run_1,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/intrusion-detection/trc-su/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907-1731/details/00485.txt
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,intrusion-detection,trc-su,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/intrusion-detection/trc-su/run_2/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,intrusion-detection,trc-su,run_3,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/intrusion-detection/trc-su/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907-1731/details/00486.txt
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,password-recovery,trc-su,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/password-recovery/trc-su/run_1/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,password-recovery,trc-su,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/password-recovery/trc-su/run_2/trajectory.json,
terminalbench,main,devstral24b,di__b4k__trc-su,hosted_vllm/mistralai/Devstral-Small-2-24B-Instruct-2512,trc_summarize,4000,0.5,password-recovery,trc-su,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/devstral24b/di__b4k__trc-su/password-recovery/trc-su/run_3/trajectory.json,
