benchmark,section,cohort_model_path,cell,model,primitive,budget_tokens,depth,task,condition,run,rerun_priority,rerun_reason,summary_marker_errors,summary_failure_lower_bound,trajectory,error_response_details,seed_source_section,seed_source_trajectory,seed_archive
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,scikit-learn__scikit-learn-10908,summarization-partial,run_3,priority,summary_failure_accounting,0,5,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-10908/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07609.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-10908/summarization-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,scikit-learn__scikit-learn-11310,summarization-partial,run_1,priority,summary_failure_accounting,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-11310/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07610.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-11310/summarization-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,scikit-learn__scikit-learn-11310,summarization-partial,run_2,priority,summary_failure_accounting,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-11310/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07611.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-11310/summarization-partial/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,scikit-learn__scikit-learn-11310,summarization-partial,run_3,priority,summary_failure_accounting,0,38,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-11310/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07612.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-11310/summarization-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,scikit-learn__scikit-learn-11578,summarization-partial,run_1,priority,summary_failure_accounting,0,39,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-11578/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07613.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-11578/summarization-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,scikit-learn__scikit-learn-11578,summarization-partial,run_2,priority,summary_failure_accounting,0,36,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-11578/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07614.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-11578/summarization-partial/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,scikit-learn__scikit-learn-13328,summarization-partial,run_1,priority,summary_failure_accounting,0,39,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-13328/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07630.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-13328/summarization-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,scikit-learn__scikit-learn-13328,summarization-partial,run_2,priority,summary_failure_accounting,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-13328/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07631.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-13328/summarization-partial/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,scikit-learn__scikit-learn-13328,summarization-partial,run_3,priority,summary_failure_accounting,0,28,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-13328/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07632.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-13328/summarization-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,scikit-learn__scikit-learn-13779,summarization-partial,run_1,priority,summary_failure_accounting,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-13779/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07639.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-13779/summarization-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,scikit-learn__scikit-learn-13779,summarization-partial,run_2,priority,summary_failure_accounting,0,13,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-13779/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07640.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-13779/summarization-partial/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,scikit-learn__scikit-learn-13779,summarization-partial,run_3,priority,summary_failure_accounting,0,5,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-13779/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07641.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-13779/summarization-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,scikit-learn__scikit-learn-14496,summarization-partial,run_1,priority,summary_failure_accounting,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-14496/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07649.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-14496/summarization-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,scikit-learn__scikit-learn-14496,summarization-partial,run_3,priority,summary_failure_accounting,0,15,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-14496/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07651.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-14496/summarization-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,scikit-learn__scikit-learn-15100,summarization-partial,run_3,priority,summary_failure_accounting,0,29,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-15100/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07663.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-15100/summarization-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,scikit-learn__scikit-learn-25747,summarization-partial,run_2,probable,summary_related_response,0,0,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-25747/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07670.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-25747/summarization-partial/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,scikit-learn__scikit-learn-25747,summarization-partial,run_3,priority,summary_failure_accounting,0,14,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-25747/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07671.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-25747/summarization-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,scikit-learn__scikit-learn-26323,summarization-partial,run_1,priority,summary_failure_accounting,0,28,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-26323/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07681.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-26323/summarization-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,scikit-learn__scikit-learn-26323,summarization-partial,run_2,probable,summary_related_response,0,0,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-26323/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07682.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/scikit-learn__scikit-learn-26323/summarization-partial/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,sympy__sympy-11618,summarization-partial,run_2,priority,summary_failure_accounting,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/sympy__sympy-11618/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07687.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/sympy__sympy-11618/summarization-partial/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,sympy__sympy-13031,summarization-partial,run_1,priority,summary_failure_accounting,0,29,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/sympy__sympy-13031/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07693.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/sympy__sympy-13031/summarization-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,sympy__sympy-13031,summarization-partial,run_2,priority,summary_failure_accounting,0,26,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/sympy__sympy-13031/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07694.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/sympy__sympy-13031/summarization-partial/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,sympy__sympy-13031,summarization-partial,run_3,probable,summary_related_response,0,0,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/sympy__sympy-13031/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07695.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/sympy__sympy-13031/summarization-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,sympy__sympy-13091,summarization-partial,run_1,priority,summary_failure_accounting,0,8,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/sympy__sympy-13091/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07696.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/sympy__sympy-13091/summarization-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,sympy__sympy-13091,summarization-partial,run_3,probable,summary_related_response,0,0,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/sympy__sympy-13091/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07698.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/sympy__sympy-13091/summarization-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,sympy__sympy-13757,summarization-partial,run_1,priority,summary_failure_accounting,0,15,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/sympy__sympy-13757/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07703.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/sympy__sympy-13757/summarization-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,sympy__sympy-13757,summarization-partial,run_2,priority,summary_failure_accounting,0,14,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/sympy__sympy-13757/summarization-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07704.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/sympy__sympy-13757/summarization-partial/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b10k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,10000,0.5,sympy__sympy-13757,summarization-partial,run_3,priority,summary_failure_accounting,0,29,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b10k__su-partial/sympy__sympy-13757/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/07705.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b10k__su-partial/sympy__sympy-13757/summarization-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
